match_date,season,team,opponent,rating_before,rating_after,result,event
2015-06-20,2015,MNE,PUR,2658.82,2667.93,W,Liga Mundial 2015
2015-06-20,2015,TUR,TUN,2495.45,2508.40,W,Liga Mundial 2015
2015-06-20,2015,TUN,TUR,2447.55,2434.60,L,Liga Mundial 2015
2015-06-20,2015,CHN,MEX,2732.55,2738.51,W,Liga Mundial 2015
2015-06-20,2015,MEX,CHN,2490.02,2485.06,L,Liga Mundial 2015
2015-06-20,2015,SVK,GRE,2554.95,2539.08,L,Liga Mundial 2015
2015-06-20,2015,GRE,SVK,2534.74,2550.61,W,Liga Mundial 2015
2015-06-20,2015,ESP,KAZ,2654.50,2662.87,W,Liga Mundial 2015
2015-06-20,2015,KAZ,ESP,2489.44,2481.08,L,Liga Mundial 2015
2015-06-20,2015,EGY,VEN,2602.49,2611.98,W,Liga Mundial 2015
2015-06-20,2015,VEN,EGY,2468.65,2459.16,L,Liga Mundial 2015
2015-06-21,2015,ITA,BRA,2920.28,2910.98,L,Liga Mundial 2015
2015-06-21,2015,BRA,ITA,3011.32,3020.62,W,Liga Mundial 2015
2015-06-21,2015,IRI,USA,2869.44,2886.08,W,Liga Mundial 2015
2015-06-21,2015,USA,IRI,2989.09,2975.78,L,Liga Mundial 2015
2015-06-21,2015,ARG,BUL,2763.52,2778.14,W,Liga Mundial 2015
2015-06-21,2015,BUL,ARG,2823.12,2808.50,L,Liga Mundial 2015
2015-06-21,2015,JPN,KOR,2547.30,2560.34,W,Liga Mundial 2015
2015-06-21,2015,KOR,JPN,2562.19,2549.15,L,Liga Mundial 2015
2015-06-21,2015,TUN,PUR,2434.60,2424.62,L,Liga Mundial 2015
2015-06-21,2015,PUR,TUN,2505.51,2515.50,W,Liga Mundial 2015
2015-06-21,2015,TUR,MNE,2508.40,2526.26,W,Liga Mundial 2015
2015-06-21,2015,MNE,TUR,2667.93,2650.06,L,Liga Mundial 2015
2015-06-21,2015,MEX,SVK,2485.06,2474.49,L,Liga Mundial 2015
2015-06-21,2015,SVK,MEX,2539.08,2549.65,W,Liga Mundial 2015
2015-06-21,2015,CHN,GRE,2738.51,2744.84,W,Liga Mundial 2015
2015-06-21,2015,GRE,CHN,2550.61,2544.28,L,Liga Mundial 2015
2015-06-21,2015,KAZ,VEN,2481.08,2467.79,L,Liga Mundial 2015
2015-06-21,2015,VEN,KAZ,2459.16,2472.44,W,Liga Mundial 2015
2015-06-21,2015,EGY,ESP,2611.98,2626.30,W,Liga Mundial 2015
2015-06-21,2015,ESP,EGY,2662.87,2648.55,L,Liga Mundial 2015
2015-06-25,2015,FRA,JPN,2905.19,2908.21,W,Liga Mundial 2015
2015-06-25,2015,JPN,FRA,2560.34,2557.32,L,Liga Mundial 2015
2015-06-26,2015,SRB,ITA,2907.56,2920.18,W,Liga Mundial 2015
2015-06-26,2015,ITA,SRB,2910.98,2898.36,L,Liga Mundial 2015
2015-06-26,2015,RUS,USA,2883.30,2874.05,L,Liga Mundial 2015
2015-06-26,2015,USA,RUS,2975.78,2983.18,W,Liga Mundial 2015
2015-06-26,2015,IRI,POL,2886.08,2900.25,W,Liga Mundial 2015
2015-06-26,2015,POL,IRI,2932.55,2918.39,L,Liga Mundial 2015
2015-06-26,2015,ARG,CAN,2778.14,2792.22,W,Liga Mundial 2015
2015-06-26,2015,CAN,ARG,2822.24,2813.79,L,Liga Mundial 2015
2015-06-26,2015,CZE,KOR,2635.71,2645.16,W,Liga Mundial 2015
2015-06-26,2015,KOR,CZE,2549.15,2539.70,L,Liga Mundial 2015
2015-06-26,2015,FIN,NED,2655.40,2646.01,L,Liga Mundial 2015
2015-06-26,2015,NED,FIN,2743.78,2753.16,W,Liga Mundial 2015
2015-06-27,2015,AUS,BRA,2622.51,2620.22,L,Liga Mundial 2015
2015-06-27,2015,BRA,AUS,3020.62,3022.91,W,Liga Mundial 2015
2015-06-27,2015,RUS,USA,2874.05,2867.09,L,Liga Mundial 2015
2015-06-27,2015,USA,RUS,2983.18,2990.13,W,Liga Mundial 2015
2015-06-27,2015,ARG,CAN,2792.22,2802.84,W,Liga Mundial 2015
2015-06-27,2015,CAN,ARG,2813.79,2805.82,L,Liga Mundial 2015
2015-06-27,2015,BUL,CUB,2808.50,2818.49,W,Liga Mundial 2015
2015-06-27,2015,CUB,BUL,2737.83,2729.83,L,Liga Mundial 2015
2015-06-27,2015,CZE,KOR,2645.16,2652.22,W,Liga Mundial 2015
2015-06-27,2015,KOR,CZE,2539.70,2532.65,L,Liga Mundial 2015
2015-06-27,2015,FRA,JPN,2908.21,2910.55,W,Liga Mundial 2015
2015-06-27,2015,JPN,FRA,2557.32,2554.97,L,Liga Mundial 2015
2015-06-27,2015,POR,BEL,2572.11,2566.16,L,Liga Mundial 2015
2015-06-27,2015,BEL,POR,2774.39,2780.34,W,Liga Mundial 2015
2015-06-27,2015,FIN,NED,2646.01,2639.00,L,Liga Mundial 2015
2015-06-27,2015,NED,FIN,2753.16,2760.17,W,Liga Mundial 2015
2015-06-28,2015,AUS,BRA,2620.22,2618.43,L,Liga Mundial 2015
2015-06-28,2015,BRA,AUS,3022.91,3024.71,W,Liga Mundial 2015
2015-06-28,2015,SRB,ITA,2920.18,2929.55,W,Liga Mundial 2015
2015-06-28,2015,ITA,SRB,2898.36,2888.98,L,Liga Mundial 2015
2015-06-28,2015,IRI,POL,2900.25,2890.77,L,Liga Mundial 2015
2015-06-28,2015,POL,IRI,2918.39,2927.87,W,Liga Mundial 2015
2015-06-28,2015,BUL,CUB,2818.49,2825.99,W,Liga Mundial 2015
2015-06-28,2015,CUB,BUL,2729.83,2724.21,L,Liga Mundial 2015
2015-06-28,2015,POR,BEL,2566.16,2561.65,L,Liga Mundial 2015
2015-06-28,2015,BEL,POR,2780.34,2784.85,W,Liga Mundial 2015
2015-07-02,2015,BRA,ITA,3024.71,3030.99,W,Liga Mundial 2015
2015-07-02,2015,ITA,BRA,2888.98,2882.70,L,Liga Mundial 2015
2015-07-02,2015,FRA,KOR,2910.55,2912.59,W,Liga Mundial 2015
2015-07-02,2015,KOR,FRA,2532.65,2530.61,L,Liga Mundial 2015
2015-07-03,2015,AUT,ISR,2342.76,2357.49,W,Liga Europeia 2015
2015-07-03,2015,ISR,AUT,2336.36,2321.64,L,Liga Europeia 2015
2015-07-03,2015,BRA,ITA,3030.99,3016.96,L,Liga Mundial 2015
2015-07-03,2015,ITA,BRA,2882.70,2896.73,W,Liga Mundial 2015
2015-07-03,2015,IRI,RUS,2890.77,2900.09,W,Liga Mundial 2015
2015-07-03,2015,RUS,IRI,2867.09,2857.77,L,Liga Mundial 2015
2015-07-03,2015,POL,USA,2927.87,2939.64,W,Liga Mundial 2015
2015-07-03,2015,USA,POL,2990.13,2978.36,L,Liga Mundial 2015
2015-07-03,2015,CZE,JPN,2652.22,2639.49,L,Liga Mundial 2015
2015-07-03,2015,JPN,CZE,2554.97,2567.70,W,Liga Mundial 2015
2015-07-03,2015,BEL,NED,2784.85,2794.14,W,Liga Mundial 2015
2015-07-03,2015,NED,BEL,2760.17,2750.88,L,Liga Mundial 2015
2015-07-04,2015,DEN,POL,2252.48,2251.92,L,Liga Europeia 2015
2015-07-04,2015,POL,DEN,2939.64,2940.02,W,Liga Europeia 2015
2015-07-04,2015,AUT,ISR,2357.49,2370.94,W,Liga Europeia 2015
2015-07-04,2015,ISR,AUT,2321.64,2308.18,L,Liga Europeia 2015
2015-07-04,2015,AUS,SRB,2618.43,2615.57,L,Liga Mundial 2015
2015-07-04,2015,SRB,AUS,2929.55,2932.41,W,Liga Mundial 2015
2015-07-04,2015,IRI,RUS,2900.09,2888.87,L,Liga Mundial 2015
2015-07-04,2015,RUS,IRI,2857.77,2868.98,W,Liga Mundial 2015
2015-07-04,2015,POL,USA,2940.02,2931.12,L,Liga Mundial 2015
2015-07-04,2015,USA,POL,2978.36,2985.04,W,Liga Mundial 2015
2015-07-04,2015,BUL,ARG,2825.99,2835.33,W,Liga Mundial 2015
2015-07-04,2015,ARG,BUL,2802.84,2793.51,L,Liga Mundial 2015
2015-07-04,2015,CZE,JPN,2639.49,2647.45,W,Liga Mundial 2015
2015-07-04,2015,JPN,CZE,2567.70,2559.74,L,Liga Mundial 2015
2015-07-04,2015,FRA,KOR,2912.59,2914.59,W,Liga Mundial 2015
2015-07-04,2015,KOR,FRA,2530.61,2528.61,L,Liga Mundial 2015
2015-07-04,2015,POR,FIN,2561.65,2553.84,L,Liga Mundial 2015
2015-07-04,2015,FIN,POR,2639.00,2646.81,W,Liga Mundial 2015
2015-07-04,2015,BEL,NED,2794.14,2782.91,L,Liga Mundial 2015
2015-07-04,2015,NED,BEL,2750.88,2762.12,W,Liga Mundial 2015
2015-07-04,2015,MNE,CHN,2650.06,2665.89,W,Liga Mundial 2015
2015-07-04,2015,CHN,MNE,2744.84,2729.01,L,Liga Mundial 2015
2015-07-04,2015,SVK,EGY,2549.65,2539.87,L,Liga Mundial 2015
2015-07-04,2015,EGY,SVK,2626.30,2636.09,W,Liga Mundial 2015
2015-07-05,2015,DEN,POL,2251.92,2251.33,L,Liga Europeia 2015
2015-07-05,2015,POL,DEN,2931.12,2931.41,W,Liga Europeia 2015
2015-07-05,2015,AUS,SRB,2615.57,2632.79,W,Liga Mundial 2015
2015-07-05,2015,SRB,AUS,2932.41,2915.19,L,Liga Mundial 2015
2015-07-05,2015,BUL,ARG,2835.33,2824.13,L,Liga Mundial 2015
2015-07-05,2015,ARG,BUL,2793.51,2804.70,W,Liga Mundial 2015
2015-07-05,2015,POR,FIN,2553.84,2546.45,L,Liga Mundial 2015
2015-07-05,2015,FIN,POR,2646.81,2654.20,W,Liga Mundial 2015
2015-07-05,2015,CHN,SVK,2729.01,2710.30,L,Liga Mundial 2015
2015-07-05,2015,SVK,CHN,2539.87,2558.57,W,Liga Mundial 2015
2015-07-05,2015,MNE,EGY,2665.89,2652.32,L,Liga Mundial 2015
2015-07-05,2015,EGY,MNE,2636.09,2649.66,W,Liga Mundial 2015
2015-07-10,2015,ISR,DEN,2308.18,2290.75,L,Liga Europeia 2015
2015-07-10,2015,DEN,ISR,2251.33,2268.76,W,Liga Europeia 2015
2015-07-10,2015,POL,AUT,2931.41,2931.98,W,Liga Europeia 2015
2015-07-10,2015,AUT,POL,2370.94,2369.80,L,Liga Europeia 2015
2015-07-10,2015,EST,MKD,2536.00,2548.78,W,Liga Europeia 2015
2015-07-10,2015,MKD,EST,2484.13,2471.36,L,Liga Europeia 2015
2015-07-10,2015,GRE,ROU,2544.28,2556.38,W,Liga Europeia 2015
2015-07-10,2015,ROU,GRE,2533.16,2518.64,L,Liga Europeia 2015
2015-07-10,2015,BUL,BEL,2824.13,2832.95,W,Liga Mundial 2015
2015-07-10,2015,BEL,BUL,2782.91,2774.09,L,Liga Mundial 2015
2015-07-10,2015,FRA,ARG,2914.59,2921.53,W,Liga Mundial 2015
2015-07-10,2015,ARG,FRA,2804.70,2797.77,L,Liga Mundial 2015
2015-07-11,2015,ISR,DEN,2290.75,2304.80,W,Liga Europeia 2015
2015-07-11,2015,DEN,ISR,2268.76,2254.71,L,Liga Europeia 2015
2015-07-11,2015,POL,AUT,2931.98,2932.55,W,Liga Europeia 2015
2015-07-11,2015,AUT,POL,2369.80,2368.66,L,Liga Europeia 2015
2015-07-11,2015,EST,MKD,2548.78,2560.49,W,Liga Europeia 2015
2015-07-11,2015,MKD,EST,2471.36,2459.64,L,Liga Europeia 2015
2015-07-11,2015,TUR,SLO,2526.26,2517.39,L,Liga Europeia 2015
2015-07-11,2015,SLO,TUR,2629.96,2640.61,W,Liga Europeia 2015
2015-07-11,2015,GRE,ROU,2556.38,2567.53,W,Liga Europeia 2015
2015-07-11,2015,ROU,GRE,2518.64,2505.26,L,Liga Europeia 2015
2015-07-11,2015,CRO,BLR,2500.16,2513.75,W,Liga Europeia 2015
2015-07-11,2015,BLR,CRO,2467.38,2453.79,L,Liga Europeia 2015
2015-07-11,2015,BEL,ARG,2774.09,2767.10,L,Liga Mundial 2015
2015-07-11,2015,ARG,BEL,2797.77,2804.76,W,Liga Mundial 2015
2015-07-11,2015,BUL,FRA,2832.95,2827.32,L,Liga Mundial 2015
2015-07-11,2015,FRA,BUL,2921.53,2927.16,W,Liga Mundial 2015
2015-07-12,2015,TUR,SLO,2517.39,2509.14,L,Liga Europeia 2015
2015-07-12,2015,SLO,TUR,2640.61,2650.50,W,Liga Europeia 2015
2015-07-12,2015,CRO,BLR,2513.75,2496.19,L,Liga Europeia 2015
2015-07-12,2015,BLR,CRO,2453.79,2471.35,W,Liga Europeia 2015
2015-07-15,2015,BRA,FRA,3016.96,3004.43,L,Liga Mundial 2015
2015-07-15,2015,FRA,BRA,2927.16,2936.55,W,Liga Mundial 2015
2015-07-15,2015,SRB,ITA,2915.19,2904.66,L,Liga Mundial 2015
2015-07-15,2015,ITA,SRB,2896.73,2907.26,W,Liga Mundial 2015
2015-07-16,2015,BRA,USA,3004.43,3011.51,W,Liga Mundial 2015
2015-07-16,2015,USA,BRA,2985.04,2977.96,L,Liga Mundial 2015
2015-07-16,2015,POL,ITA,2932.55,2939.51,W,Liga Mundial 2015
2015-07-16,2015,ITA,POL,2907.26,2900.30,L,Liga Mundial 2015
2015-07-17,2015,EST,POL,2560.49,2587.45,W,Liga Europeia 2015
2015-07-17,2015,POL,EST,2939.51,2930.52,L,Liga Europeia 2015
2015-07-17,2015,ROU,BLR,2505.26,2518.80,W,Liga Europeia 2015
2015-07-17,2015,BLR,ROU,2471.35,2457.81,L,Liga Europeia 2015
2015-07-17,2015,GRE,TUR,2567.53,2577.95,W,Liga Europeia 2015
2015-07-17,2015,TUR,GRE,2509.14,2498.73,L,Liga Europeia 2015
2015-07-17,2015,USA,FRA,2977.96,2984.57,W,Liga Mundial 2015
2015-07-17,2015,FRA,USA,2936.55,2929.94,L,Liga Mundial 2015
2015-07-17,2015,SRB,POL,2904.66,2912.72,W,Liga Mundial 2015
2015-07-17,2015,POL,SRB,2930.52,2925.15,L,Liga Mundial 2015
2015-07-18,2015,EST,POL,2587.45,2613.69,W,Liga Europeia 2015
2015-07-18,2015,POL,EST,2925.15,2916.40,L,Liga Europeia 2015
2015-07-18,2015,MKD,ISR,2459.64,2468.37,W,Liga Europeia 2015
2015-07-18,2015,ISR,MKD,2304.80,2296.07,L,Liga Europeia 2015
2015-07-18,2015,ROU,BLR,2518.80,2531.19,W,Liga Europeia 2015
2015-07-18,2015,BLR,ROU,2457.81,2445.42,L,Liga Europeia 2015
2015-07-18,2015,GRE,TUR,2577.95,2585.71,W,Liga Europeia 2015
2015-07-18,2015,TUR,GRE,2498.73,2490.97,L,Liga Europeia 2015
2015-07-18,2015,SLO,CRO,2650.50,2659.25,W,Liga Europeia 2015
2015-07-18,2015,CRO,SLO,2496.19,2487.44,L,Liga Europeia 2015
2015-07-18,2015,USA,SRB,2984.57,2975.54,L,Liga Mundial 2015
2015-07-18,2015,SRB,USA,2912.72,2921.75,W,Liga Mundial 2015
2015-07-18,2015,FRA,POL,2929.94,2937.15,W,Liga Mundial 2015
2015-07-18,2015,POL,FRA,2916.40,2911.60,L,Liga Mundial 2015
2015-07-19,2015,MKD,ISR,2468.37,2476.49,W,Liga Europeia 2015
2015-07-19,2015,ISR,MKD,2296.07,2289.31,L,Liga Europeia 2015
2015-07-19,2015,SLO,CRO,2659.25,2667.38,W,Liga Europeia 2015
2015-07-19,2015,CRO,SLO,2487.44,2479.31,L,Liga Europeia 2015
2015-07-19,2015,USA,POL,2975.54,2979.63,W,Liga Mundial 2015
2015-07-19,2015,POL,USA,2911.60,2907.51,L,Liga Mundial 2015
2015-07-19,2015,SRB,FRA,2921.75,2914.58,L,Liga Mundial 2015
2015-07-19,2015,FRA,SRB,2937.15,2944.32,W,Liga Mundial 2015
2015-07-22,2015,EGY,KEN,2649.66,2653.51,W,Campeonato Africano 2015
2015-07-22,2015,KEN,EGY,2354.00,2349.37,L,Campeonato Africano 2015
2015-07-22,2015,CMR,MRI,2489.56,2497.30,W,Campeonato Africano 2015
2015-07-22,2015,MRI,CMR,2306.00,2298.26,L,Campeonato Africano 2015
2015-07-22,2015,MAR,RWA,2374.11,2385.75,W,Campeonato Africano 2015
2015-07-22,2015,RWA,MAR,2295.00,2283.36,L,Campeonato Africano 2015
2015-07-23,2015,BOT,ALG,2146.00,2141.22,L,Campeonato Africano 2015
2015-07-23,2015,ALG,BOT,2435.01,2439.78,W,Campeonato Africano 2015
2015-07-23,2015,RWA,MRI,2283.36,2299.00,W,Campeonato Africano 2015
2015-07-23,2015,MRI,RWA,2298.26,2282.62,L,Campeonato Africano 2015
2015-07-23,2015,TUN,CMR,2424.62,2414.69,L,Campeonato Africano 2015
2015-07-23,2015,CMR,TUN,2497.30,2509.21,W,Campeonato Africano 2015
2015-07-24,2015,KEN,ALG,2349.37,2338.19,L,Campeonato Africano 2015
2015-07-24,2015,ALG,KEN,2439.78,2450.97,W,Campeonato Africano 2015
2015-07-24,2015,BOT,EGY,2141.22,2139.73,L,Campeonato Africano 2015
2015-07-24,2015,EGY,BOT,2653.51,2654.76,W,Campeonato Africano 2015
2015-07-24,2015,MRI,TUN,2282.62,2273.06,L,Campeonato Africano 2015
2015-07-24,2015,TUN,MRI,2414.69,2422.66,W,Campeonato Africano 2015
2015-07-24,2015,CMR,MAR,2509.21,2489.09,L,Campeonato Africano 2015
2015-07-24,2015,MAR,CMR,2385.75,2405.87,W,Campeonato Africano 2015
2015-07-24,2015,TUR,ROU,2490.97,2502.12,W,Liga Europeia 2015
2015-07-24,2015,ROU,TUR,2531.19,2514.46,L,Liga Europeia 2015
2015-07-25,2015,KEN,BOT,2338.19,2345.45,W,Campeonato Africano 2015
2015-07-25,2015,BOT,KEN,2139.73,2132.47,L,Campeonato Africano 2015
2015-07-25,2015,ALG,EGY,2450.97,2443.88,L,Campeonato Africano 2015
2015-07-25,2015,EGY,ALG,2654.76,2659.48,W,Campeonato Africano 2015
2015-07-25,2015,RWA,TUN,2299.00,2289.12,L,Campeonato Africano 2015
2015-07-25,2015,TUN,RWA,2422.66,2430.89,W,Campeonato Africano 2015
2015-07-25,2015,MAR,MRI,2405.87,2415.40,W,Campeonato Africano 2015
2015-07-25,2015,MRI,MAR,2273.06,2263.53,L,Campeonato Africano 2015
2015-07-25,2015,MKD,DEN,2476.49,2453.03,L,Liga Europeia 2015
2015-07-25,2015,DEN,MKD,2254.71,2278.17,W,Liga Europeia 2015
2015-07-25,2015,AUT,EST,2368.66,2362.78,L,Liga Europeia 2015
2015-07-25,2015,EST,AUT,2613.69,2619.58,W,Liga Europeia 2015
2015-07-25,2015,BLR,SLO,2445.42,2438.88,L,Liga Europeia 2015
2015-07-25,2015,SLO,BLR,2667.38,2673.92,W,Liga Europeia 2015
2015-07-25,2015,TUR,ROU,2502.12,2512.47,W,Liga Europeia 2015
2015-07-25,2015,ROU,TUR,2514.46,2501.52,L,Liga Europeia 2015
2015-07-25,2015,CRO,GRE,2479.31,2468.76,L,Liga Europeia 2015
2015-07-25,2015,GRE,CRO,2585.71,2592.74,W,Liga Europeia 2015
2015-07-26,2015,CMR,RWA,2489.09,2496.30,W,Campeonato Africano 2015
2015-07-26,2015,RWA,CMR,2289.12,2281.92,L,Campeonato Africano 2015
2015-07-26,2015,TUN,MAR,2430.89,2440.44,W,Campeonato Africano 2015
2015-07-26,2015,MAR,TUN,2415.40,2401.07,L,Campeonato Africano 2015
2015-07-26,2015,AUT,EST,2362.78,2358.14,L,Liga Europeia 2015
2015-07-26,2015,EST,AUT,2619.58,2624.22,W,Liga Europeia 2015
2015-07-26,2015,MKD,DEN,2453.03,2459.72,W,Liga Europeia 2015
2015-07-26,2015,DEN,MKD,2278.17,2271.47,L,Liga Europeia 2015
2015-07-26,2015,BLR,SLO,2438.88,2433.74,L,Liga Europeia 2015
2015-07-26,2015,SLO,BLR,2673.92,2679.05,W,Liga Europeia 2015
2015-07-26,2015,CRO,GRE,2468.76,2460.54,L,Liga Europeia 2015
2015-07-26,2015,GRE,CRO,2592.74,2599.31,W,Liga Europeia 2015
2015-07-28,2015,KEN,RWA,2345.45,2327.73,L,Campeonato Africano 2015
2015-07-28,2015,RWA,KEN,2281.92,2299.63,W,Campeonato Africano 2015
2015-07-28,2015,CMR,BOT,2496.30,2499.59,W,Campeonato Africano 2015
2015-07-28,2015,BOT,CMR,2132.47,2129.18,L,Campeonato Africano 2015
2015-07-28,2015,TUN,ALG,2440.44,2450.54,W,Campeonato Africano 2015
2015-07-28,2015,ALG,TUN,2443.88,2428.73,L,Campeonato Africano 2015
2015-07-28,2015,EGY,MAR,2659.48,2663.17,W,Campeonato Africano 2015
2015-07-28,2015,MAR,EGY,2401.07,2395.54,L,Campeonato Africano 2015
2015-07-29,2015,KEN,BOT,2327.73,2304.99,L,Campeonato Africano 2015
2015-07-29,2015,BOT,KEN,2129.18,2151.93,W,Campeonato Africano 2015
2015-07-29,2015,RWA,CMR,2299.63,2293.62,L,Campeonato Africano 2015
2015-07-29,2015,CMR,RWA,2499.59,2505.60,W,Campeonato Africano 2015
2015-07-30,2015,MAR,ALG,2395.54,2409.23,W,Campeonato Africano 2015
2015-07-30,2015,ALG,MAR,2428.73,2412.30,L,Campeonato Africano 2015
2015-07-30,2015,EGY,TUN,2663.17,2667.71,W,Campeonato Africano 2015
2015-07-30,2015,TUN,EGY,2450.54,2446.00,L,Campeonato Africano 2015
2015-07-30,2015,GRE,BLR,2599.31,2604.88,W,Liga Europeia 2015
2015-07-30,2015,BLR,GRE,2433.74,2426.79,L,Liga Europeia 2015
2015-07-31,2015,TPE,KAZ,2426.29,2443.07,W,Campeonato Asiatico 2015
2015-07-31,2015,KAZ,TPE,2467.79,2453.80,L,Campeonato Asiatico 2015
2015-07-31,2015,KUW,IRI,2283.38,2282.49,L,Campeonato Asiatico 2015
2015-07-31,2015,IRI,KUW,2888.87,2889.47,W,Campeonato Asiatico 2015
2015-07-31,2015,IND,TKM,2527.46,2532.51,W,Campeonato Asiatico 2015
2015-07-31,2015,TKM,IND,2250.00,2244.95,L,Campeonato Asiatico 2015
2015-07-31,2015,QAT,AUS,2346.00,2371.17,W,Campeonato Asiatico 2015
2015-07-31,2015,AUS,QAT,2632.79,2616.01,L,Campeonato Asiatico 2015
2015-07-31,2015,OMA,KOR,2262.39,2257.06,L,Campeonato Asiatico 2015
2015-07-31,2015,KOR,OMA,2528.61,2532.16,W,Campeonato Asiatico 2015
2015-07-31,2015,PAK,THA,2446.00,2430.91,L,Campeonato Asiatico 2015
2015-07-31,2015,THA,PAK,2443.92,2459.01,W,Campeonato Asiatico 2015
2015-07-31,2015,CHN,SRI,2710.30,2712.01,W,Campeonato Asiatico 2015
2015-07-31,2015,SRI,CHN,2256.62,2254.56,L,Campeonato Asiatico 2015
2015-07-31,2015,JPN,BRN,2559.74,2564.98,W,Campeonato Asiatico 2015
2015-07-31,2015,BRN,JPN,2379.62,2371.77,L,Campeonato Asiatico 2015
2015-07-31,2015,ISR,POL,2289.31,2288.62,L,Liga Europeia 2015
2015-07-31,2015,POL,ISR,2907.51,2907.78,W,Liga Europeia 2015
2015-07-31,2015,EST,DEN,2624.22,2627.12,W,Liga Europeia 2015
2015-07-31,2015,DEN,EST,2271.47,2268.57,L,Liga Europeia 2015
2015-07-31,2015,TUR,CRO,2512.47,2520.99,W,Liga Europeia 2015
2015-07-31,2015,CRO,TUR,2460.54,2449.90,L,Liga Europeia 2015
2015-07-31,2015,ROU,SLO,2501.52,2494.90,L,Liga Europeia 2015
2015-07-31,2015,SLO,ROU,2679.05,2685.67,W,Liga Europeia 2015
2015-07-31,2015,GRE,BLR,2604.88,2593.84,L,Liga Europeia 2015
2015-07-31,2015,BLR,GRE,2426.79,2445.19,W,Liga Europeia 2015
2015-08-01,2015,TPE,KUW,2443.07,2451.59,W,Campeonato Asiatico 2015
2015-08-01,2015,KUW,TPE,2282.49,2273.97,L,Campeonato Asiatico 2015
2015-08-01,2015,KAZ,IRI,2453.80,2451.92,L,Campeonato Asiatico 2015
2015-08-01,2015,IRI,KAZ,2889.47,2890.60,W,Campeonato Asiatico 2015
2015-08-01,2015,TKM,AUS,2244.95,2241.78,L,Campeonato Asiatico 2015
2015-08-01,2015,AUS,TKM,2616.01,2617.59,W,Campeonato Asiatico 2015
2015-08-01,2015,IND,QAT,2532.51,2511.01,L,Campeonato Asiatico 2015
2015-08-01,2015,QAT,IND,2371.17,2392.67,W,Campeonato Asiatico 2015
2015-08-01,2015,OMA,PAK,2257.06,2249.00,L,Campeonato Asiatico 2015
2015-08-01,2015,PAK,OMA,2430.91,2438.97,W,Campeonato Asiatico 2015
2015-08-01,2015,KOR,THA,2532.16,2538.11,W,Campeonato Asiatico 2015
2015-08-01,2015,THA,KOR,2459.01,2447.12,L,Campeonato Asiatico 2015
2015-08-01,2015,CHN,JPN,2712.01,2718.02,W,Campeonato Asiatico 2015
2015-08-01,2015,JPN,CHN,2564.98,2560.47,L,Campeonato Asiatico 2015
2015-08-01,2015,SRI,BRN,2254.56,2244.44,L,Campeonato Asiatico 2015
2015-08-01,2015,BRN,SRI,2371.77,2381.89,W,Campeonato Asiatico 2015
2015-08-01,2015,ISR,POL,2288.62,2287.93,L,Liga Europeia 2015
2015-08-01,2015,POL,ISR,2907.78,2908.06,W,Liga Europeia 2015
2015-08-01,2015,EST,DEN,2627.12,2629.93,W,Liga Europeia 2015
2015-08-01,2015,DEN,EST,2268.57,2265.76,L,Liga Europeia 2015
2015-08-01,2015,MKD,AUT,2459.72,2468.67,W,Liga Europeia 2015
2015-08-01,2015,AUT,MKD,2358.14,2349.19,L,Liga Europeia 2015
2015-08-01,2015,ROU,SLO,2494.90,2488.65,L,Liga Europeia 2015
2015-08-01,2015,SLO,ROU,2685.67,2691.92,W,Liga Europeia 2015
2015-08-01,2015,TUR,CRO,2520.99,2526.98,W,Liga Europeia 2015
2015-08-01,2015,CRO,TUR,2449.90,2439.92,L,Liga Europeia 2015
2015-08-02,2015,KAZ,KUW,2451.92,2458.53,W,Campeonato Asiatico 2015
2015-08-02,2015,KUW,KAZ,2273.97,2266.04,L,Campeonato Asiatico 2015
2015-08-02,2015,IRI,TPE,2890.60,2891.71,W,Campeonato Asiatico 2015
2015-08-02,2015,TPE,IRI,2451.59,2449.37,L,Campeonato Asiatico 2015
2015-08-02,2015,TKM,QAT,2241.78,2232.91,L,Campeonato Asiatico 2015
2015-08-02,2015,QAT,TKM,2392.67,2401.54,W,Campeonato Asiatico 2015
2015-08-02,2015,AUS,IND,2617.59,2622.86,W,Campeonato Asiatico 2015
2015-08-02,2015,IND,AUS,2511.01,2500.47,L,Campeonato Asiatico 2015
2015-08-02,2015,KOR,PAK,2538.11,2543.52,W,Campeonato Asiatico 2015
2015-08-02,2015,PAK,KOR,2438.97,2428.14,L,Campeonato Asiatico 2015
2015-08-02,2015,THA,OMA,2447.12,2454.39,W,Campeonato Asiatico 2015
2015-08-02,2015,OMA,THA,2249.00,2241.73,L,Campeonato Asiatico 2015
2015-08-02,2015,BRN,CHN,2381.89,2378.10,L,Campeonato Asiatico 2015
2015-08-02,2015,CHN,BRN,2718.02,2720.54,W,Campeonato Asiatico 2015
2015-08-02,2015,SRI,JPN,2244.44,2240.25,L,Campeonato Asiatico 2015
2015-08-02,2015,JPN,SRI,2560.47,2562.57,W,Campeonato Asiatico 2015
2015-08-02,2015,MKD,AUT,2468.67,2477.03,W,Liga Europeia 2015
2015-08-02,2015,AUT,MKD,2349.19,2340.83,L,Liga Europeia 2015
2015-08-03,2015,KOR,TPE,2543.52,2549.04,W,Campeonato Asiatico 2015
2015-08-03,2015,TPE,KOR,2449.37,2438.34,L,Campeonato Asiatico 2015
2015-08-03,2015,IRI,THA,2891.71,2892.83,W,Campeonato Asiatico 2015
